Employee ID,Salary,FirstName,LastName,DateOfJoining,DateOfTermination,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
30436,72600.89,Isabel,Wyatt,26-Apr-21,06-Jul-21,Production Technician I,Matthew Craig,isabel.wyatt@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Retirement,Great parent relate growth summer.,Production       ,Wireless,04-06-1942,MA,Manager,Male,31575,Asian,Divorced,Fully Meets,4
30437,80741.93,Jeremy,Meyer,14-Oct-19,,Production Technician II,Chad Jones,jeremy.meyer@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General - Con,19-01-1991,MA,Lineman,Female,90347,White,Single,Fully Meets,3
30438,113569.83,Jaden,Bates,26-Oct-19,10-Mar-20,Production Manager,Regina Smith,jaden.bates@bilearner.com,PL,Active,Contract,Zone C,Temporary,Retirement,Money start prove.,Production       ,Yard (Material Handling),23-08-1991,MA,Engineer,Female,42542,Other,Divorced,Fully Meets,1
30439,119230.82,Harold,David,25-Apr-22,23-Jun-23,Production Manager,Patty Boyd,harold.david@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Involuntary,Else condition director woman unit.,Production       ,Field Operations,17-09-1980,MA,Laborer,Male,57850,White,Single,Fully Meets,2
30440,48173.47,Danny,Thomas,02-Feb-20,,Production Manager,Robert Wolfe,danny.thomas@bilearner.com,NEL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,08-04-1973,MA,Laborer,Male,87927,Asian,Widowed,Fully Meets,4
30441,69267.17,Jameson,Eaton,12-May-20,17-Mar-21,IT Support,Timothy Owens,jameson.eaton@bilearner.com,EW,Active,Full-Time,Zone B,Temporary,Resignation,Chair out man man.,IT/IS,Field Operations,10-02-1975,MA,Construction Manager,Female,84988,Other,Single,Fully Meets,5
30442,57239.06,Cohen,Raymond,18-Jun-20,,Area Sales Manager,Jacob Snyder,cohen.raymond@bilearner.com,SVG,Active,Contract,Zone B,Full-Time,Unk,,Sales,General - Con,08-02-1994,CO,Technician,Male,90983,Black,Single,Fully Meets,4
30443,119249.64,Simon,Rivers,29-Jun-22,,Production Technician II,William Wagner,simon.rivers@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Wireline Construction,25-12-1991,MA,Manager,Female,43569,Other,Widowed,Fully Meets,3
30444,99248.3,Lucian,Montoya,12-Dec-22,26-Jun-23,Production Technician I,Alexis Bell,lucian.montoya@bilearner.com,PYZ,Leave of Absence,Full-Time,Zone C,Part-Time,Resignation,Far special physical including shoulder among.,Production       ,Field Operations,14-07-1954,MA,Supervisor,Female,24188,Black,Single,Exceeds,3
30445,45606.31,Tristen,Reed,05-Jun-22,26-Aug-22,Production Technician I,Timothy Robbins,tristen.reed@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Voluntary,Career unit oil always without bag its.,Production       ,Engineers,13-03-1980,MA,Engineer,Female,39855,Asian,Widowed,Fully Meets,3
30446,53442.75,Alec,Stephens,25-Feb-20,,Production Technician II,Jessica Garcia,alec.stephens@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,14-06-2000,MA,Groundman,Female,51952,Other,Married,Fully Meets,3
30447,95256.81,Esther,Willis,09-Aug-20,,Production Technician I,Michele Black,esther.willis@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Fielders,19-03-1976,MA,Engineer,Female,83923,White,Divorced,Fully Meets,4
30448,47261.94,Lindsay,Copeland,26-Aug-20,30-May-21,Sales Manager,Jeffery Snyder,lindsay.copeland@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Final send three.,Sales,Aerial,09-10-1960,MA,Foreman,Female,32929,Asian,Married,Fully Meets,3
30449,102891.83,Danna,Rollins,14-Nov-21,,Production Technician II,Lauren Wilson,danna.rollins@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,20-07-1948,MA,Laborer,Male,38371,Asian,Divorced,Fully Meets,3
30450,44235.8,Josue,Gentry,09-Jan-20,02-Nov-20,Production Technician II,Jill Hubbard,josue.gentry@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Involuntary,Often his world its threat last.,Production       ,Engineers,25-01-1965,MA,Engineer,Female,40697,Other,Widowed,Exceeds,2
30451,89246.66,Cayden,Maynard,17-Nov-21,,Production Technician I,Alexander Parker,cayden.maynard@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unk,,Production       ,Project Management - Con,01-10-1997,MA,Engineer,Female,9141,White,Widowed,Fully Meets,3
30452,98083.62,Nathalia,Good,19-Dec-22,19-May-23,Production Technician I,John Jordan,nathalia.good@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Involuntary,Simply national production language.,Production       ,Yard (Material Handling),24-11-1966,MA,Supervisor,Female,21417,Other,Divorced,Fully Meets,3
30453,79445.21,Haylie,Arnold,31-May-19,31-May-22,BI Developer,Leslie Tran,haylie.arnold@bilearner.com,MSC,Active,Full-Time,Zone B,Full-Time,Involuntary,Candidate fact event level several onto store.,IT/IS,General - Con,16-02-1996,MA,Foreman,Male,50024,Hispanic,Widowed,Fully Meets,3
30454,69600.83,Sidney,Hooper,30-Aug-22,,Production Technician I,Kevin Fitzgerald,sidney.hooper@bilearner.com,SVG,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Engineers,09-08-1942,MA,Director,Male,78039,Asian,Married,Exceeds,1
30455,64860.09,Mckenzie,Mack,06-Apr-23,,Production Technician I,Debra Boyer,mckenzie.mack@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Engineers,13-01-1950,MA,Model Assistant,Female,11574,Asian,Widowed,Fully Meets,3
30456,35901.09,Kole,Avila,18-Sep-20,,Sales Manager,Olivia Barton,kole.avila@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Unk,,IT/IS,Field Operations,14-09-1961,MA,Executive Assistant,Male,78813,Asian,Divorced,Fully Meets,3
30457,38624.51,Scarlett,Brooks,25-Apr-22,,Production Technician I,Christine Campbell,scarlett.brooks@bilearner.com,BPC,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Fielders,18-06-1964,MA,Technician,Female,70052,Other,Widowed,Needs Improvement,2
30458,59841.79,Kadyn,Herring,18-Mar-19,,Network Engineer,Steven Ayala,kadyn.herring@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,26-05-1980,MA,Splicer,Male,48068,Asian,Divorced,Fully Meets,4
30459,87248.17,Harold,David,25-Apr-22,23-Jun-23,Production Manager,Patty Boyd,harold.david@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Involuntary,Else condition director woman unit.,Production       ,Field Operations,17-09-1980,MA,Laborer,Male,57850,White,Single,Fully Meets,2
30460,41111.05,Clay,Compton,15-Jul-22,,Area Sales Manager,Kevin Parrish,clay.compton@bilearner.com,BPC,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,Fielders,16-12-1968,AZ,Engineer,Male,31528,White,Widowed,Fully Meets,1
30461,48492.54,Stephany,Jenkins,30-Nov-19,,Production Technician II,Rebecca Stanley,stephany.jenkins@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Catv,22-06-1962,MA,Supervisor,Female,47920,Asian,Divorced,Fully Meets,2
30462,36142.7,Allisson,Braun,31-Aug-20,,Production Technician I,Scott Torres,allisson.braun@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Unk,,Production       ,Wireline Construction,14-05-1987,MA,Administrative,Male,95247,Other,Single,PIP,2
30463,100356.69,Tony,Mendoza,14-Apr-19,20-Jan-23,Production Technician I,Timothy Walters,tony.mendoza@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Resignation,No even actually meet though three.,Production       ,Wireline Construction,14-11-1962,MA,Foreman,Male,47601,White,Widowed,Exceeds,2
30464,64673.85,Maryellen,Jackson,04-Jan-21,,Production Technician I,Rebecca Bird,maryellen.jackson@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Wireline Construction,02-03-1971,MA,Laborer,Female,2081,Asian,Divorced,Fully Meets,3
30465,69147.6,London,Bautista,18-Oct-22,10-Jan-23,Software Engineering Manager,Caroline Brooks,london.bautista@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Resignation,Actually not sell one.,Software Engineering,Finance & Accounting,26-08-1994,MA,Svp,Female,61856,Black,Divorced,Fully Meets,4
30466,54618.32,Trent,Christian,10-Feb-19,,Production Technician I,Kristen Chan,trent.christian@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Wireline Construction,18-03-1996,MA,Manager,Male,39746,Hispanic,Married,Fully Meets,3
30467,52916.1,Taylor,Dennis,22-Sep-22,,Data Analyst,Latoya Lam,taylor.dennis@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,Field Operations,08-02-1987,MA,Top Hand,Female,53464,Asian,Single,Fully Meets,3
30468,116446.86,Alma,Hanna,13-Apr-21,11-Jun-22,Production Technician I,Patricia Potter,alma.hanna@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Resignation,Tell its wind child more though.,Production       ,Wireline Construction,28-01-1954,MA,Laborer,Female,28053,Hispanic,Single,Fully Meets,2
30469,47409,Shania,Barrera,04-May-21,12-Oct-21,Production Technician I,Michael Hopkins,shania.barrera@bilearner.com,TNS,Active,Part-Time,Zone A,Part-Time,Resignation,Back worker why young worry human.,Production       ,General - Sga,11-08-1957,MA,Contracts,Male,26501,Black,Married,Fully Meets,2
30470,98758.9,Kason,Ellison,16-Dec-19,21-Jun-20,Production Technician I,Julia Mitchell,kason.ellison@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Voluntary,Somebody include mention staff determine.,Production       ,Field Operations,02-10-1987,MA,Technician,Female,71740,Hispanic,Widowed,Exceeds,2
30471,48291.46,Kelly,Ellis,17-Apr-20,26-Feb-22,Production Technician I,Abigail Cooper,kelly.ellis@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Voluntary,Stock about front themselves list value.,Production       ,Field Operations,25-07-1957,MA,Laborer,Female,69455,White,Divorced,Fully Meets,3
30472,50058.43,Beckett,Sandoval,12-Jan-20,12-Jul-23,Production Technician II,Carolyn Stewart,beckett.sandoval@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Voluntary,Recently agreement subject individual increase.,Production       ,Field Operations,10-12-1979,MA,Lineman,Female,48374,Other,Married,Fully Meets,2
30473,42280.72,Frederick,Howe,19-Sep-22,,Software Engineer,Nicole Haynes,frederick.howe@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,Unk,,Software Engineering,Field Operations,11-06-1962,MA,Engineer,Male,12765,Black,Divorced,Fully Meets,3
30474,53300.11,Lilianna,Mccall,19-Feb-21,24-Feb-23,Software Engineer,Robert Garcia,lilianna.mccall@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Professional usually hospital worker among.,Software Engineering,General - Con,08-07-1983,MA,Laborer,Male,86545,Asian,Divorced,Fully Meets,3
30475,66098.29,Kaylin,Dillon,04-Mar-21,,Area Sales Manager,Sarah Bates,kaylin.dillon@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Sales,General - Con,02-10-1973,MA,Laborer,Male,14776,Asian,Married,Fully Meets,1
30476,87818.77,Emmett,York,23-Dec-21,17-Oct-22,Production Technician I,Jeffrey Webb,emmett.york@bilearner.com,EW,Active,Contract,Zone C,Temporary,Resignation,Without option agent show term.,Production       ,Engineers,01-08-1963,MA,Engineer,Male,62173,Hispanic,Married,Fully Meets,2
30477,110728.83,Arianna,Horton,10-Nov-21,,Production Technician I,Heather Ramirez,arianna.horton@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General - Con,16-06-1990,MA,Manager,Female,37701,Hispanic,Married,Fully Meets,3
30478,99555.71,Emery,Roach,11-Aug-18,,Area Sales Manager,Victoria Bailey,emery.roach@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,,Sales,Engineers,04-07-1954,TX,Engineer,Male,81142,Black,Married,Needs Improvement,4
30479,55177.83,April,Evensen,20-Dec-22,11-Mar-23,Production Technician I,Ashley Wagner,april.evensen@bilearner.com,EW,Terminated for Cause,Part-Time,Zone B,Part-Time,Voluntary,War good your trial second black sit.,Production       ,Executive,27-03-1969,MA,Manager,Female,2458,Other,Married,Fully Meets,3
30480,37312.63,Braxton,House,13-Jan-19,02-Jul-23,Production Technician II,Kenneth Dean,braxton.house@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone A,Temporary,Retirement,Material as already course. See our realize.,Production       ,Field Operations,08-10-1950,MA,Groundman,Female,69805,Other,Married,Fully Meets,3
30481,93425.71,Amaris,Miller,25-Aug-20,,IT Support,Samuel Padilla,amaris.miller@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unk,,IT/IS,Wireline Construction,05-09-1975,MA,Splicer,Female,70797,Other,Married,Fully Meets,3
30482,107113.16,Campbell,Doyle,08-Dec-22,,Production Technician II,Paula Ross,campbell.doyle@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Executive,26-02-1970,MA,Director,Male,76607,White,Divorced,Exceeds,3
30483,57396.87,Calvin,Braun,12-Jul-19,12-Jul-22,Production Technician I,David Park,calvin.braun@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Involuntary,It stay center free vote.,Production       ,General - Eng,02-08-1983,MA,Coordinator,Male,2766,Black,Divorced,Fully Meets,3
30484,79126.58,Marcos,Sloan,19-Sep-18,29-Apr-19,Production Manager,Barry Powell,marcos.sloan@bilearner.com,TNS,Active,Part-Time,Zone B,Full-Time,Retirement,Husband should TV sport message friend history.,Production       ,Field Operations,22-08-1990,MA,Laborer,Female,90692,Other,Widowed,Fully Meets,2
30485,107037.09,Jasiah,Palmer,04-Aug-23,,Production Technician I,Ernest Bates,jasiah.palmer@bilearner.com,TNS,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Con,21-07-1964,MA,Project Manager,Female,46851,Asian,Married,PIP,1
30486,88224.08,Harold,Reid,23-Dec-21,,Production Technician I,Lisa Reed,harold.reid@bilearner.com,TNS,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Engineers,17-10-2000,MA,Engineer,Male,40621,Black,Divorced,PIP,3
30487,112334.98,Monica,Pham,04-Aug-22,,IT Manager - Support,Jesse Archer,monica.pham@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Unk,,IT/IS,Field Operations,08-12-1949,CT,Driller,Female,47299,Other,Married,Fully Meets,4
30488,73253.94,Reuben,Potter,07-Nov-19,07-Dec-22,Production Technician I,Craig Arias,reuben.potter@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Full-Time,Retirement,Fear night field child yard structure.,Production       ,Field Operations,13-03-1992,MA,Laborer,Female,46736,Black,Married,Fully Meets,3
30489,52000.95,Cristal,Bolton,29-Oct-19,07-Feb-21,Area Sales Manager,Matthew Flores,cristal.bolton@bilearner.com,CCDR,Future Start,Full-Time,Zone A,Temporary,Resignation,Miss onto none our discussion year.,Sales,Catv,11-02-1990,TX,Lineman,Male,57302,Asian,Divorced,Needs Improvement,2
30490,35092.05,Vicente,Hansen,09-May-20,,Production Technician I,Kaylee Gross,vicente.hansen@bilearner.com,BPC,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Engineers,08-06-1988,MA,Supervisor,Female,84354,Asian,Married,Fully Meets,3
30491,54328.24,Mildred,Gentry,30-Dec-18,,Production Technician I,Erin Moore,mildred.gentry@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Yard (Material Handling),04-06-1959,MA,Manager,Female,2145,Black,Single,Fully Meets,1
30492,96960.42,Lorelei,Walls,29-Aug-21,,Production Technician I,Christine Mccarthy,lorelei.walls@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General - Con,04-03-1992,MA,Flagger,Female,44406,Black,Single,Fully Meets,4
30493,41806.63,Jeremiah,Semizoglou,18-Dec-21,,Sr. Network Engineer,Jonathan Knight,jeremiah.semizoglou@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Unk,,IT/IS,Field Operations,03-04-1981,MA,Manager,Male,1545,White,Single,Fully Meets,3
30494,67709.65,Libby,Fidelia,17-Mar-21,,Production Technician I,Dr. Michael Melendez,libby.fidelia@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Field Operations,03-12-1980,MA,Supervisor,Female,2155,Other,Single,Exceeds,3
30495,48757.2,Rishi,Watkins,26-Jan-19,,Sr. Network Engineer,Kendra Garcia,rishi.watkins@bilearner.com,BPC,Active,Full-Time,Zone A,Part-Time,Unk,,Admin Offices,Catv,19-03-1998,MA,Foreman,Male,50894,Asian,Married,Fully Meets,3
30496,52349.68,Courtney,Beatrice,15-May-21,,Production Technician I,Patrick Liu,courtney.beatrice@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Billable Consultants,18-12-1958,MA,Engineer,Female,1915,Black,Married,Fully Meets,3
30497,72166.68,Karla,Hines,19-Jun-19,,Production Technician II,Daniel Hardy,karla.hines@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,14-01-1971,MA,Laborer,Male,35394,Hispanic,Divorced,Needs Improvement,3
30498,96804.04,Romeo,Gordon,10-Nov-18,,Production Technician I,Thomas Elliott,romeo.gordon@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,20-05-1970,MA,Administrator,Male,59153,Other,Divorced,Exceeds,5
30499,36256.73,Braylen,Mendoza,11-Nov-22,14-Jul-23,Data Architect,Douglas Chapman,braylen.mendoza@bilearner.com,PYZ,Terminated for Cause,Part-Time,Zone A,Full-Time,Resignation,Threat high fine everyone out.,IT/IS,General - Con,20-08-1988,TX,Foreman,Male,42665,Hispanic,Single,Fully Meets,3
30500,53557.95,Taylor,Sparks,02-Apr-20,,Production Technician I,Janet Jones,taylor.sparks@bilearner.com,MSC,Active,Contract,Zone A,Temporary,Unk,,Production       ,Wireless,18-11-1941,MA,Supervisor,Female,2093,Other,Single,Needs Improvement,3
30501,68093.64,Miles,Roberts,14-Oct-22,06-Jul-23,Production Technician I,Carolyn Campbell,miles.roberts@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Involuntary,Rest hard air. Left me ready nature test mission.,Production       ,General - Con,25-04-1993,MA,Laborer,Female,69281,Other,Married,Exceeds,5
30502,106942.01,Thomas,Sloan,18-Sep-18,,Administrative Assistant,Kelsey Dunn,thomas.sloan@bilearner.com,CCDR,Active,Full-Time,Zone C,Temporary,Unk,,Sales,Aerial,16-01-1965,WA,Lineman,Female,46029,Asian,Widowed,Fully Meets,2
30503,44485.65,Kiara,Fox,24-Jul-20,09-Apr-23,Data Analyst,Richard Bailey,kiara.fox@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Resignation,In throw short war process series ground.,IT/IS,Field Operations,07-02-1960,MA,Laborer,Female,35765,Black,Divorced,Fully Meets,3
30504,53835.28,Deshawn,Henry,08-Feb-22,18-Jul-23,Production Technician I,Timothy Price,deshawn.henry@bilearner.com,MSC,Leave of Absence,Part-Time,Zone A,Full-Time,Voluntary,Hot stage record listen cost against.,Production       ,Sales & Marketing,24-05-1990,MA,Assistant,Male,86333,Hispanic,Married,Fully Meets,2
30505,67523.86,Kendrick,Snyder,29-Nov-21,,Production Technician I,Dr. Victoria Perry,kendrick.snyder@bilearner.com,MSC,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,04-09-1975,MA,Driver,Male,1654,Other,Married,Fully Meets,2
30506,79657.75,Alani,Cooley,23-Dec-19,05-Aug-23,Production Technician I,Julie Donovan,alani.cooley@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Retirement,Huge degree pull hit.,Production       ,Aerial,29-03-1987,MA,Foreman,Female,51176,Asian,Divorced,Fully Meets,1
30507,66971.23,Shania,Flores,02-Dec-20,,Production Technician II,Andre Pacheco,shania.flores@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Unk,,Production       ,Project Management - Con,27-06-1948,MA,Laborer,Male,24571,Asian,Divorced,Fully Meets,3
30508,51599.07,Caden,Silva,03-Apr-20,,Production Technician I,Gregory Palmer,caden.silva@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,11-02-1959,MA,Technician,Male,80589,Hispanic,Single,Exceeds,5
